root_id,shared_t20_verified,helper_predecision_t80_verified,state_hash_t20,action_hash_t20
square:hb3p_stop_continue_formal:800255,True,True,b460be0cdf8453a8ba2112de5be761a8f7e71b40d8901e2c91d20ab960e58ecb,d471417a62ebad21f588d1e62f442c34b9d03e8ea613a0449c619656471b6748
square:hb3p_stop_continue_formal:800256,True,True,f65392792a4fbbedaad404039e451b576cc5af692f10e434131acdc448888dfe,d8f3a05077ab939b7b9450b2a6bec3f708d7cafb2c85b29925dcbec9bb60966a
square:hb3p_stop_continue_formal:800257,True,True,4dc87adc7aa9ecf81d010b7b953898a3f84444648ef45c8ec8f40635d3adcd75,8ca09726a3a50868c55d680c93cee92abd7e02c830e555809f54ec1fa37f563a
square:hb3p_stop_continue_formal:800258,True,True,6af3be9b5a9cbbe059242a80824d5cd290fa068de279a5f951e5cf0ac4dbefd1,d07e952aff3cf8b3e97858c5cd2eb0508e1592c067183a80a44061c1492e2f60
square:hb3p_stop_continue_formal:800259,True,True,21a7ebeca507e62f0b3e3502def6c85f0769b9792bf5d496f09f2234b012db4a,a733851f669350f439bfe9afb5d0bd70ba897e9c1c960a004dba402ad7cd09e3
square:hb3p_stop_continue_formal:800260,True,True,3c79c215afb4275041fef8800a332116a11aa00ce3806a29289d9db36c61f242,889eb468359fbe689144e2e134b80f267e73bb631feae4728819353dfb2b94bc
square:hb3p_stop_continue_formal:800261,True,True,4905f54e7ac5f2c00271e6b44113eed1a7f7084f60b49e994eca423dab6f020f,06724c9c31fe7eff4564ec5f55441e0935a46f7cfa32d4f4c95502d8af64302a
square:hb3p_stop_continue_formal:800262,True,True,16d4617fdd985a2a715abaf22498ea209b878b42044ea6316480ba006d1a2673,b976891520c00b3b9143ce66688968bfc0e9bb0f7049ebdee52353f0a151a2d3
square:hb3p_stop_continue_formal:800263,True,True,be1eea4ac00c123469f5d189e3e97d3259512b49d376eee9e8a934945ea1dd25,cf6e2c44606b9d0b7081a338ad7df03c6c3663cbcc0e10f6efbbb8745f81ce01
square:hb3p_stop_continue_formal:800264,True,True,d977cc9c41a1d513fbbd0669a9fdd156528ac3abdd6922c711243fbe7c922a8d,72ee0167ef13096819144280688b1333419b047f069a30cb23072a1ab9745de5
square:hb3p_stop_continue_formal:800265,True,True,0d549ceea43093de36c60badf73ea954ce6a11e12426af65a553778530245d6e,5da8e11882ea8f2564ec929ef5269385a3d64b3e43ddce1c366ac92b8e9f669b
square:hb3p_stop_continue_formal:800266,True,True,e6d843e41bc7601189d930a4f0c0ea1b050adab64db584b8ee3ca90116c42252,251fe785b96faa57595dc6563e0551a71d34f800e4ae1dceaf6a22a5e07d44a6
square:hb3p_stop_continue_formal:800267,True,True,814c193ea61c90d2ef624b2ddbfe92e47b79ccbac48caf43dd38535c554bce8b,e93a27c631d606c9bf0ecd038422d37244abd8f2f8f4c2df2cca7ec2fa94ad7f
square:hb3p_stop_continue_formal:800268,True,True,d56c6dbf7354f6a191fcdafd8e05b13e59a80b76ff45a62af6b24aac76686428,d9d62e76c92293fcba09fb1c6e2d5b6acd42f5395db7551ff6fb3249de41406a
square:hb3p_stop_continue_formal:800269,True,True,d8718f4d68bc97008104302374aaa495a989da40f65fb49c22166b6455c6e468,5b793dfe219d4d8f301ff9759addad18bf30be998d0a5febbf72d70ccce707a5
square:hb3p_stop_continue_formal:800270,True,True,f4386905d5c37db966eb32b437dbdfb1d37ce46ef4613c3f5aa38e64acfab244,92fa2ce758a9a32744bee481c55ed44cb77181025111c0d02dc2069be2206e74
square:hb3p_stop_continue_formal:800271,True,True,bb9b0cb2378e3c4c10994d71407a882cc27778d1194359b918b5e77b52a309a1,f88672ba9414df5b26788c27e7a4f8853d6377cb45fcbf23fc2cb0b90b1a0df4
square:hb3p_stop_continue_formal:800272,True,True,87dbfd6cdcfbc0744ca6ca87c9f566407fdbb505f3e86a3a6418f08e74c4e0f6,59034b5214d120736e4edf0180ce4a1eec6920a3bf5158c41fa280514ea3f406
square:hb3p_stop_continue_formal:800273,True,True,2108f91d11943c431474889e3b72aca7480134c6bd691585616b8daadc5d0988,ac15d12c3c31fb18424378f8068484c1388dafa159be51ab8a7183b667b406b0
square:hb3p_stop_continue_formal:800274,True,True,8068c9c28c9f57defe8a8ce4038950750e26caf75e6492344212284be849e348,818a7699f89b1de0ddf31a51ebada0696c6cc796de6ca6a3b1f933b14ef88019
square:hb3p_stop_continue_formal:800275,True,True,23f2a0297b43c34e01f756d878e6ff7d8ee50c17f5b5227a8e3061744f225000,5d744fd50289355542113c8bf5f02c212d12dc93f635b629e17cc9d7c6cfc9cc
square:hb3p_stop_continue_formal:800276,True,True,71f4465abdf72af4b5c5e632666aea565343438f70a72e1f10f269289796ccb8,eee67e589be947d072b9d9140735a5f814a02fad5223ca192d0401daaa5bae2b
square:hb3p_stop_continue_formal:800277,True,True,55f20dc60b4a4ff9a0c1c37f286a85c5d0c1185ed8f0546fdbbb31613d53f512,7012fa08b18962738a8cafc254a08c478d783577aca4086c9a3051b37edfb434
square:hb3p_stop_continue_formal:800278,True,True,5eac9687e1f32bbee4e975d2308003928f29887b02e9631b36672afb59da89db,5a52352be01f294e20e024b264a6adc90517cd689c4225a0f561254628feb41d
square:hb3p_stop_continue_formal:800279,True,True,1d79a0ca0f92151027202b467341d1b013c315cf9046d5815edad708a63c7afe,a1e7d3e2c7dfcffb1f183693e338c60ec27ec0310b8ad190f1dda94d46686e0d
square:hb3p_stop_continue_formal:800280,True,True,08e3b02f6154844838908db16c51dab0b3d480013eef8e3d2fd6ca36585c3a31,e511e6f55a9a55dc2a9be01e1af449c72c1eca17b665b15cbfee94636cbedd8a
square:hb3p_stop_continue_formal:800281,True,True,71a9c12a8ec2126e2554af378640838d4dbf75624dd0a8fb7c8edbfd87260677,c742f36ff9048cd497a53d8be15581944716a8cbce382809e6d490f65d1ca973
square:hb3p_stop_continue_formal:800282,True,True,76fca6398fd27fbb23d61953cba0b39a4d01016198d741310e8c864818eb8a64,f2deaf4776ca6ec60920525641a1ff016eb0eef87d38987b71fb62d1a4d7bfa5
square:hb3p_stop_continue_formal:800283,True,True,b31e7721fbcc82eddeb87aa73f4f0d9a714a78e97bf6bd18a4096e1a6bb89e8e,1d1daa0b14a4d40965d1f9a540ea5ff85a20771ff8d3bf9ea1dcb9512ada120c
square:hb3p_stop_continue_formal:800284,True,True,8b2f090f4c269a05fe1f2d61a9561bddb285ef3f20a42681017f880e5953b998,ab4abaa49f766a10a02a813e30bca18540fb883077df87253913681cb5aa99af
square:hb3p_stop_continue_formal:800285,True,True,5e00924b785f93767aeb3e4ea9b4fe7c05c01b27f998119585b8466044f88312,f976ea904b394e12718f66dda04527740d89ceb914f44573384b0e975199e850
square:hb3p_stop_continue_formal:800286,True,True,093be657d44c5ef055617043feab6cbd3b9b2e5291a18c1d49a286a4a2f3e7c0,cfdc02071425f262f0d1cacde53158835b430bc7dd80799f578c5539bc78b58c
square:hb3p_stop_continue_formal:800287,True,True,fe33d41aca5be18be02993484781f5daf49628cd5543dc7d0319f3e8bbcbc5fd,dac87478853a53645e8a45138f0193d41d742b95e2e1375aef6691cced86f2b8
square:hb3p_stop_continue_formal:800288,True,True,ec9c358920ab5a76bf414a954a6237e1a30a94e8a933afb8250ceea93bbd80c2,dba903d7a117203eab9ed1bc4897c2bcdbed808ed539c5f42850bf89abecde69
square:hb3p_stop_continue_formal:800289,True,True,f331eb212d9b4f24a17d3ffbc79348c0a1cbcf492d3d939f55d88dce9f8a8de4,9b1c22bb50d8663817b879c110dd6d6356c0b1bd32cf5e97edb71ce3d5ae9d3b
square:hb3p_stop_continue_formal:800290,True,True,5469c505d49502f0a60c3063c8ce06d6a7f3a08598f10a93110db0fa359d3ea5,db25d52687b559b67df310b94f6242ec861ee6ea8e892f64b3c65ecd2820bef9
square:hb3p_stop_continue_formal:800291,True,True,089a1e6b2b6812610fd0b15ae11f81ec0621c092ba4f1f55c6050dcc49112a25,db52b511c04e524046b4275e2342790cd345886eedcc854ba2081c7d719dfab4
square:hb3p_stop_continue_formal:800292,True,True,b04f83d37877021fb3190ab0e08c45154d0e1fcd72e261d5dc28c930dc150df2,11ec611278c047304977a34001a87bc03dfa75f5eb9fee2fe78f7ef55ad28ac0
square:hb3p_stop_continue_formal:800293,True,True,139a4fcb22768a3610fb9dd0e4eb03786dd72f2adaf512ddabddaf43dbb05103,bfd2441236e2e863d4efb64902e80c90df8a1b8b062fb98b4fcd042046c4810a
square:hb3p_stop_continue_formal:800294,True,True,1b6e2da4240f9f64921a43ad1f329d0330851c0feb67b8c65245f3aa30c5adf5,9b64b0d488064ac1befa262ef6b9d261a25def66f54094661576bbfab9058366
square:hb3p_stop_continue_formal:800295,True,True,45363aceec5044f4d670ce71e54e6594be71ef64b82b8029ac2cbacd33bfd8e2,29c6087a142ac3a325e124571f98cdcf434d021d87471c22b3c7d4424c67ff30
square:hb3p_stop_continue_formal:800296,True,True,9dd052f13615f23dcaa00e567d946e1616b8dbf9f36643f8112f832fe5d437b7,9c15bee434e6d55d15459b33f7d2c50fdb96a67b11ceefa53d93664370668396
square:hb3p_stop_continue_formal:800297,True,True,8eb869f2e072b288ab9b069f89ea04ef89352258f81164b96b810b8273dbe60c,086efebe191870f7a0f3b08c19b237ebd02d377d629a6873088fbf991bde1f97
square:hb3p_stop_continue_formal:800298,True,True,dec8547a89e6d29025be34a4530d07bb9a910fe2ce55b4b3b875e1bd5b67cefd,2c417ad65d99334384f152060d9f345cdb90a9461242fe51d6a80dea586f0d3b
square:hb3p_stop_continue_formal:800299,True,True,de1356f1317b775cc15f1f77207362d95adba0caa0794517536b0223fe2b53ac,76c716f01e141b67de614c2f3155d59271ba796c40dc1c3a0ee34ea451614962
square:hb3p_stop_continue_formal:800300,True,True,c8e1cbdab9b8688ece3dfca0579a470f84f8863ef413301f000538d23f16da1f,32e08036da4518d8baa0afccd22a9a25507cf4fd0861315ce402e5363d94e5a1
square:hb3p_stop_continue_formal:800301,True,True,3550c0922956eea90f0d113ad71d6e888ab8cde812371eb9992ac2738190cf8b,b66c32369b02ad4bd85a937c59ea936e56c7fd20bc859a246d333c5848c17ddb
square:hb3p_stop_continue_formal:800302,True,True,4c17fcc1a0b9c5efb4687ef9844b9849bed83a387eb2e3934a24d5813a690496,5e78076beecc334048b4f31d4d2e7696e6c535cdaa928aadefc6ee3e0522e6c4
square:hb3p_stop_continue_formal:800303,True,True,c74aad1e72cdcbdcfbb0002a4a6f65474b7815420646342c0cd81bcab8d45bce,ae2d2a57c4e7a7f905213974e828ea0481135da558e58ca4b1c65acbf99c4f0e
square:hb3p_stop_continue_formal:800304,True,True,aa2735ec60f0ac8559675bf1d0f958970cc93397f0e7b7391b3d7587eed1b7e0,7aed16a6eaea1d0b020f9ed81113c0104b441b2d13b5ce9dd56312331e516c2f
square:hb3p_stop_continue_formal:800305,True,True,3c3acf2fba1510ca1f850c76d5764e48a89af917a4da14ab2db3136d6a498bd3,20c726e9df173677a9d9f63f841431cf0d7c989b53268d114ad183b6eeb6c393
square:hb3p_stop_continue_formal:800306,True,True,28867f5b4adc89efb998edc286112a1b43f0614e7e9dfedee664648d703261dc,82c1868931e7c9e4ca11b6454aba58cd0c46b273dedf9b9ecffab37bff85cf13
square:hb3p_stop_continue_formal:800307,True,True,cb7769dbda62d1eec137120ae85c58b7e6f9be9c6a26943b017b383a8e044707,6df6a3d62d79a5d5aebda820232391c3b6e52e09617bb69515a540521cc64e12
square:hb3p_stop_continue_formal:800308,True,True,eba4226352a155b1bde12d10bbf4dd338521eccfe17dfe4c98b78d462479f902,e231b7d515fa7c47624cfd864b6151a0ed2a6edefe6504ab4cf9dfb560eb3c5a
square:hb3p_stop_continue_formal:800309,True,True,963221b7c17c711d376d9d2b458b33470b51b9c2eb1e8886fc03ac3019972b80,553460d529ea15ba0c517f4f5053180d987442d0c57cff821a6db01860a39a0b
square:hb3p_stop_continue_formal:800310,True,True,ebd1f71044b08266bd6e4e5eca94474252d25cc6f9c76b0c5f12597f7e466687,4221d9f61af1ca373195428a26cfe966eea16a062d232f9a9e1b688c766bce01
square:hb3p_stop_continue_formal:800311,True,True,1505ba966f034929e6d564ffca069883e0b410fc1d3809ffefae7d54158a0d67,466997f23cdbb9bc6bbcd2441c106bb634fb99e45fda0c4be7d5949960a431d6
square:hb3p_stop_continue_formal:800312,True,True,7ec523667f476b0e95aede2124a73112131a0a5b48134e86b6f5cd6c920d4218,fc2595ff90f0c135238b69ba7c2a6e402f713f4ec9b2b80f8a3889041e6d37a9
square:hb3p_stop_continue_formal:800313,True,True,cafb92d646fc1f98baff736ed9533374e1aac673547cee98b58baf8603ccdca4,3919c6b811cbac507339ef75ab6a68d74493301bab39578cafa6ea991ebdff22
square:hb3p_stop_continue_formal:800314,True,True,b753ba47e2d92c6a104c5ccc966e76e70f29e0368f9024454a142c4bc65aed06,636086245876e19c88e6885c31e96e2e29f4a5494c1dc3914e3b4da2a6ee9761
square:hb3p_stop_continue_formal:800315,True,True,f335c5a41e202578081709da88fab29ac13e2e1a8ca3ddce01cd24192a63bcce,d8519de5a8b0b0b181395e74178dcf78a8ff0caefe7288d4bbcd98ad567bb4e3
square:hb3p_stop_continue_formal:800316,True,True,b26ceb003792f5219e6bb6fa205bdb22d6546a32fb10d1c343477dcadd8da1e0,166fab0cda8e62e1c5a2fd611c57314d2e681c826c402f051ea339c761d8d83f
square:hb3p_stop_continue_formal:800317,True,True,9eb95ff182693136de5dd93856339c4f243eaebf9b8c112237df85f00b3abd42,52cc2776c3d6114f4e00183e0fbff32c71205f38ff14a0729e0a9455e94586bf
square:hb3p_stop_continue_formal:800318,True,True,63b3053e82242d6e40e7eb27d53153c37d4a286c8fef7099f980b54ad7a25032,59a20393786971250f3e31662728887b2825b0d86b600dbb1f201b26e94333de
square:hb3p_stop_continue_formal:800319,True,True,bb4b7cb8dcfe88f51b0d283ff94f74575464d5f67d892581f0d69b6d7ed20787,659eb8d93e128892a9b7970a6e9a1d78877ed341124f829906fbe8ee65bef3d6
square:hb3p_stop_continue_formal:800320,True,True,895f0c2d2a1a702edfab34d865c6a9104c6aa2970978a33331dd35a7caed6bb6,cd9071ef86a4701c815b9e70fa964422812831fc796c4b1308e7551de7a4d2f8
square:hb3p_stop_continue_formal:800321,True,True,b41511b145bc164f0b8721f3c314c1eca4f361485de686f9abdc7896b0bcab07,4d62bf2845adc9279e6d0adb71255322374a6fdb426b26815b8af4d91b1393fc
square:hb3p_stop_continue_formal:800322,True,True,3c432837c1da3714dce05dd2502cd2689eba0dbfb9f906e0da23af8a78a96bf6,f4d9b82248139e656cea4f96654183af9657e910be56e0d87b1a12669b6d257c
square:hb3p_stop_continue_formal:800323,True,True,3b0f634804010c6ce6c048d0e16dc4cced47ffc105c5c4b1ce3e33fc00f46dcf,7b05e30cf1b41f6c50407f570a81aa1eaef830a8654a7997d8d834b9c41aa072
square:hb3p_stop_continue_formal:800324,True,True,14145a42efcbc5ad8258a3a67294c989527342855202892395618bb073931185,8070e1858cd12d6da7988cfee3e31177624d8c15f6934ac018c7439a97cd0c24
square:hb3p_stop_continue_formal:800325,True,True,94c5c7df7852e7caad9b4cbc067468bee1acf1845d1b1ffa42aad198ec161468,d857b53d82d83fe21b005bd174d82f6e23c8466c2bbe8a2a09a5be43e4c62c48
square:hb3p_stop_continue_formal:800326,True,True,408a51ce2a0f4b7e77d62b040aca1b807b5b91cb7162be1e27d8510a9a2469fe,63b2ac9f5420658e5be03a04cd3eb2cbc3f6c35fcd7442317d25171a72ca44c8
square:hb3p_stop_continue_formal:800327,True,True,7952d6b3f11069001a0a508997d76e96d8414a58c1c757d9505b9be0a709f62a,f820b995f354d5ab6bc8317c9deb1c6efadf21125918e692eb3d6928ce2fb6ab
square:hb3p_stop_continue_formal:800328,True,True,370175de11c19a69a34dd423967ebf46ae26f76a6f144183a74656a13cc882a6,7bf2a9a7761f9e16fbdf1dd5fb4dfd05de1d5fe681a3697363d2daa9320a72b8
square:hb3p_stop_continue_formal:800329,True,True,2761ac28a5331d36a920fab878a026d1e4f497bb105f70ed5052b97bbbd8e079,bbcf99346e52b097f6eca12684cb8ac4cf58f40a0e4e30c0972cbbd2ce431096
square:hb3p_stop_continue_formal:800330,True,True,870efa60d281c5d36efa07c7c0253106c0b1aea0ceccff694da84ac6e8a38424,acc047cc036b508df1c558053206e29a7771fadd50bf21c07f9e6ba3096a5a6c
square:hb3p_stop_continue_formal:800331,True,True,83a299be582dbd779e535a9144d3ad31edb0e72858705da263d186c1dc3312c3,91aaa1e6816294452057c8afe5b871d2f59e5f45208b041b938566db770ba3d6
square:hb3p_stop_continue_formal:800332,True,True,7d83cca7d19f7b8b7e1b2c4187d789f07ebbee382d31b7d228c9e7219b04d216,560d9ab0360fdfb0a82899b0dd50fb6afadf6b787ff8640ebce9df804b864b37
square:hb3p_stop_continue_formal:800333,True,True,da4fa00e858d95f3915140879c95acb6fd69206fb04c79c54555261f5f44e796,d060679a0416d34a65a345066f15fb6cd539d6cc6651443a7088309c315e3f4f
square:hb3p_stop_continue_formal:800334,True,True,47e8ecb82732741cacb4b9a48772b9115caf611b1c91def7d467ba0e5bf94159,f42007b2f0e3352e261bbd7d0bc21596308dae2d33c949903ab5db433e1144c4
square:hb3p_stop_continue_formal:800335,True,True,04cd9b1f670b4c81d77caa9642611d15be7ae792cca39a4534dbe5e4a06fcc5f,a45d2a035d4d16896c6eef245a24e37ac8a04b49dc8149a308f5bf4739372bec
square:hb3p_stop_continue_formal:800336,True,True,b8993148ab4bf4981adeb6c1657c4fe45904bb0e5539850d7a8cbb6c0353e068,f92b7e33b64723810fcd2a3aec4969f657302c3446b4dea4683b4043c915445f
square:hb3p_stop_continue_formal:800337,True,True,d8962c954aa44d6a44c3f2076bd8a413fa9dda73926cbd9bbd9a792e26c95887,a2197a581d8d3815a9439b254645b29ac1ea93d126572b83582302f405b7cb8d
square:hb3p_stop_continue_formal:800338,True,True,c01ff2a98faf1581ed7e8f0cfc870fe9b024f67ae71f569138319ed5dbdd023f,e24ffdce850565add7b61d69e318c0c31143d4d205949204d74e313b10dd3f5c
square:hb3p_stop_continue_formal:800339,True,True,ad1e65452f94f6063786c0b79166365170aaaeae4e7b8199afdc98f2b41e5d86,5f7df89bba9f5e5bbbba09a8c72d0f2869be7f20f69cfe33a91da5d5a2ae7b70
square:hb3p_stop_continue_formal:800340,True,True,5fdd8bb7606e2120b1d77e1b001cd88d0336406d255fd8ccce9b65f6ac008be8,86507ba991539ccead6d169c72c5df36f3a07036dc1b9dee0dbcaa82d2311878
square:hb3p_stop_continue_formal:800341,True,True,2dca0c7220e29cedbb191e66f4661d3459e41c1501e04d15780393ddd6379e63,584eddfd694c1b7faf3df71dc86c92f7fb0b9a43c5e8636ff9c41fabbe1c71f5
square:hb3p_stop_continue_formal:800342,True,True,aa6ca715cb74ad80e0a68d5119e4eda5acec05bf97dafa28ca1306a4da1f7872,e26668939c2404aa449f30feafa719f52f5f68030d893d8b38d5b2b5e4324e96
square:hb3p_stop_continue_formal:800343,True,True,5cbcc78fe90019e520276c6c4ad5a954f23fe5691268c134744d97cff327d061,5323d050035e9bff0172bee838b01e8fa7ac5bafa9bb53ae81a60dc042e34ed6
square:hb3p_stop_continue_formal:800344,True,True,f653411432be4e7393faa9318773fcfbbbf9f96485cd5479f665360492871d76,ddcb34abfadf9154469a51970022d934517acf5e597989f6c40a9f1731f4fea3
square:hb3p_stop_continue_formal:800345,True,True,e2e64f5552332d649990e4b15dfa9dbeded92c9da52e7d7109781d34bdaabbb3,aebaed05433ca9005511d63b2fdf5457ed90dd23c7641264c5d4cc3ea60eb242
square:hb3p_stop_continue_formal:800346,True,True,6a936a86a2c2e6eb849fd9c7c1ed495c313ab28f09dfb38b6defae3863fb23cd,cdd801bba19c6d2cf679689447155ff480c3da7321de36566677e9a391861bbf
square:hb3p_stop_continue_formal:800347,True,True,75690b4ab786c73ef874b6a24d2b240ae98852f445fd8c4ee89c79c391e2c4d0,04275ac5ab3b337d092bda7bfd499472b224cdb1aff38bc1929a27a7e027229e
square:hb3p_stop_continue_formal:800348,True,True,252fd476012404bce50b25ebc4b8d143caf7b25a61f6b7eb374b7be88fd446d9,85601a96e8920ea7f7cb185464652f1289e1b3dabb3418cb3d215e321aceb750
square:hb3p_stop_continue_formal:800349,True,True,d8d7225e95d79f3f3008fb579941a1ec702836b5a4df387213891e794f29d03d,995dda3786d136a96beca3f3c73a4e1e88992a7be4f8d7e52cff57dc792aaa62
square:hb3p_stop_continue_formal:800350,True,True,6218d85c4443f68c75310ddeba26e6fe5f7035acd8c2df9995e550c0b59ccf98,0b3a1e73972260e6dd61be512d0ea587a8f8cfb2ec5fb5ef7dad7b941dffacc0
square:hb3p_stop_continue_formal:800351,True,True,08d5b6a7069240bfcce1cdebd93d0dc516da5718ebab31a943b6f314397b37fc,e723253973ca33ca9c74211bde6c893c363a16eafe8b28c7a206cda35a4dd84e
square:hb3p_stop_continue_formal:800352,True,True,5215ea3480819a5f5267ff2264d7f29ef9214c575bfb2aee38c50977dc45964f,c32a32a26591754cc5072614f911518c5cec866862b0a5fb339d517a29712deb
square:hb3p_stop_continue_formal:800353,True,True,1c9824ed5ddfc723ac425e98c1a0e7448fc2326e3ff533bdd48bd8ea0ba7edb7,0e2d5c468206e6e5e6e9cc6bd0118fe49bdead3570b917caf1ddb31bf8d8da88
square:hb3p_stop_continue_formal:800354,True,True,50815b6b63e66024131d1534b9de8679f9155f42de38345dc02187bc3ec1078b,0b1b18050aaafb333e2862d73074e02b93a3b4ac59fee9c0fdf141a8fafbb974
square:hb3p_stop_continue_formal:800355,True,True,969d250df5e17617c5230e87bcf7d285eaee08af7340e43992dd5ae595a28ca2,4a9f5ed6a3b1df0ab494880a21a3044dd618022f9bde1b71f9d6c0edc5671731
square:hb3p_stop_continue_formal:800356,True,True,d8a607b5f0edc0f1b48779e0d0af45d0b5eba39ed13d1b2904c348984af922be,e1eda17bec55c3af9547e5d9f6aab416b0ef1c06de7e4bd0553600c6cf23d993
square:hb3p_stop_continue_formal:800357,True,True,cb8d4c1c1b06591d26efdfe64bf1e84c7792cd207d1b40706a601c9a44f25a04,12e5b9df6c2a98ab28a97ffff7b482ce00537ec46229959f8d361180b00c97b6
square:hb3p_stop_continue_formal:800358,True,True,195d9a9cdc91db12df6b9fae40ee7f11a03114b86f770f8d8dd815007de1615c,ab754841e06a768c20172db2ab313969b720eec52d02ff4094d1ce13304a3f90
square:hb3p_stop_continue_formal:800359,True,True,e1ea10837621c0453cccfc09db22b24dc80a9714bb769d56008772de8959f1c1,60f9997683e39522f8db3361a49bc41ed6326c9b9d59d5779781b2227c2bb41d
square:hb3p_stop_continue_formal:800360,True,True,0ec7f165bddcec5a1a92d9c7f8bfe1a026da0b58d26b181a9958d7082845b3af,44cf8aaa501138a37c22690088ed42c7cc57367a977bc22b834a0621c224002b
square:hb3p_stop_continue_formal:800361,True,True,948af56873ae81a946e128bfb74ab832655e4644e55da101065963fa0a8988fb,4baeacdb4e21968ac4b055b40f11423f364153c3a576511c07cac7f4f05a727c
square:hb3p_stop_continue_formal:800362,True,True,c59b991a5a48081ee6061c3528884f83a8fe73869bede0e3a0fd132b2249ccbb,06cfeb8175c599ed38b7d194ae4db7c7a0ff90d26597e9850b77973b2948da88
square:hb3p_stop_continue_formal:800363,True,True,129f4ad6a95258caec9c913a787d6c9f71b267076b5272a74b50126117e4a750,e7bbaac80fe26d2036ff7303f9b1d3a96154e2b1d1740a1e90f529421840368d
square:hb3p_stop_continue_formal:800364,True,True,cd2f7e70f0c21ae211127d355c2d475c7fa76f36e7101b52ece7957706d9a72d,90adb0adf4d2e019e6202bb12ea7885a13d17645bb5f90df823ebc43e7bf6176
square:hb3p_stop_continue_formal:800365,True,True,9fe01297cc2a81ef15bca5548781d06f6eba2c1a4f9633b28139c706467b63b5,4ba74e67e3b2156b069f7d4312a896f8faaf3cb999efadb32914289b9aaf935f
square:hb3p_stop_continue_formal:800366,True,True,925f9591c46b8e1dec3827aa7d5553c7c3b3ec1e7fe59387849c0615ddd6934f,d1ee53339ceeda808b8a9597ab34436d68fde098ff1dfcefaca8b92acc41dffc
square:hb3p_stop_continue_formal:800367,True,True,7f8f20362deeb8c2685bfd6ee5591fb6116713148520e78a9b9a7a9a04d39f53,c11c736674e22b0346996f1d347af720db359856dcaf44e5dad4c8f899fcc949
square:hb3p_stop_continue_formal:800368,True,True,fd4cd8bc3d6160435e8f736ee0b31593e4c618b342690307003cf51445108919,5dba31cb15de1d825c08d4c5780f3aed88034e5e8d04ea7fdf43f6a94dd77693
square:hb3p_stop_continue_formal:800369,True,True,506d5c73eeaa8012bfdccfd17dd1a339a4bfef862795dfcae746bc086cbbbcd4,b61b447329f602a492e64d757f4a36e400a196d68197ee4c5782a0aa844168d8
square:hb3p_stop_continue_formal:800370,True,True,1d8803693e06b7e0bc54e404de674619515a278bb6999656971a11d762c4158f,4153b7ce8bda3fa4ca3e18ab6b299c604f8bc81bb50c57ed3d5c3fd4573da1da
square:hb3p_stop_continue_formal:800371,True,True,21093c4dec6eb3376404ae432e1dce41a6f9ce7fe7bef240eb50c45ce0dbb0ab,0c06576be49e3b1995f4606094ed02e90aea6474041ee1c5e01860fe34062ed0
square:hb3p_stop_continue_formal:800372,True,True,9f67625ef5dade694448a535c5bba92feaa2945056797df32c5e346111dc192d,60358232f966c57f2b0d5ac9e31eaefc192b59429733aa191e6f2f6e333f1d33
square:hb3p_stop_continue_formal:800373,True,True,c65878e3aee92022c830211f5ce7cfca5221abeac10effb761ad6298cf54e1ac,53373fffca7f789fbdddbc09400990577dc585ee9950c04d3fee224ae1f180bd
square:hb3p_stop_continue_formal:800374,True,True,49802f34da843a8597b2f90337659132b75eeb1891e7bd133d5abdc984c07fd5,9957b53e7397ceb8d8f5a847da4ff7c69c08dcbe03b4a4be3a2acb0c33b8c3cc
square:hb3p_stop_continue_formal:800375,True,True,39d753e94b0fc55a434031d00802e88cb18e7bb771389f287a244313542534d1,f1d1e2a0955c1d1f511899356f11ca7f35c3b9dcf1569cffa4bbc6411e60387d
square:hb3p_stop_continue_formal:800376,True,True,941cc7f5acdb664d4eebddb172817afe50ffb5ff9c7bb34a5d9e530c47999c4b,f5e8ee7e9c3fa185db9da3e04ef7ee96a957105e1e365ba01dbb38038944f7d8
square:hb3p_stop_continue_formal:800377,True,True,c4d3c9c5ee2d66353bf7400a367ad95a2eae4bfb901da18f700fcd109ab96c9c,8e9fa0bc925f8016fe21093d6a4d20cac54c83c3e46978c6e5e450e9e95a0714
square:hb3p_stop_continue_formal:800378,True,True,7130c48cf3458131e1a06a0000fb13cacb470d26cb2596533b0c0e54dacbd3ab,66429cd0a697ff28283142b93711c7df80861a893ce6c4b52c2fe1a134ee1199
square:hb3p_stop_continue_formal:800379,True,True,b9e761ef4dfda5760a4473f6480dee1ae576e8fc8f4686f258cadc1a1e7117ce,5bc11e10c8bc01b7711e3002446438a3f49fb2e3bb8611731d096e37a61c658f
square:hb3p_stop_continue_formal:800380,True,True,3e6d77961dab0cfce39649f8adc2989cd6197f03a5406140a666a85510949fc6,8bb85eef7fdb9aecee873f70e69659d79f3ee5dedc506b1e322f9eaca63a74aa
square:hb3p_stop_continue_formal:800381,True,True,0a3e250a072f0dcce61b049a96db0a137af82770b4473b08e5a727afb80d6188,b75202b0fd2e42cbe08fc22b7eaa6219ed486f89f64614d7d470c932e6224891
square:hb3p_stop_continue_formal:800382,True,True,a50d0a3c6adabd654b3b7bbe196444474a7974cb479ebf7fb0d7e1921b6c189e,72afea2e38872a88723c6c9be36bfe0ec8c548fc17dec380ff86e7e0f0a54200
