root_id,stat_group_id,role,anchor_t,prefix_verified,prefix_config_hash,prefix_policy_pair_hash,prefix_memory_capture_phase,prefix_env_steps,prefix_action_max_abs,prefix_state_max_abs,prefix_anchor_history_sha256,prefix_initial_state_sha256,branch_trajectory_sha256,oracle_branch,oracle_planned_length,oracle_utility,l80_utility,oracle_minus_l80_utility,oracle_autonomous_completion,oracle_component,none_system_success,none_autonomous_completion,none_helper_completed_task,none_success_seen_under_helper,none_handoff_executed,none_genuine_handoff_success,none_helper_steps_actual,none_changed_action_steps,none_utility,none_first_raw_success_state,none_stable_success_state,none_handoff_state_index,none_raw_return,l5_system_success,l5_autonomous_completion,l5_helper_completed_task,l5_success_seen_under_helper,l5_handoff_executed,l5_genuine_handoff_success,l5_helper_steps_actual,l5_changed_action_steps,l5_utility,l5_first_raw_success_state,l5_stable_success_state,l5_handoff_state_index,l5_raw_return,l20_system_success,l20_autonomous_completion,l20_helper_completed_task,l20_success_seen_under_helper,l20_handoff_executed,l20_genuine_handoff_success,l20_helper_steps_actual,l20_changed_action_steps,l20_utility,l20_first_raw_success_state,l20_stable_success_state,l20_handoff_state_index,l20_raw_return,l80_system_success,l80_autonomous_completion,l80_helper_completed_task,l80_success_seen_under_helper,l80_handoff_executed,l80_genuine_handoff_success,l80_helper_steps_actual,l80_changed_action_steps,l80_first_raw_success_state,l80_stable_success_state,l80_handoff_state_index,l80_raw_return,l5_vs_l80_auto_case,l5_vs_l80_system_case,l5_vs_l80_utility_delta,l20_vs_l80_auto_case,l20_vs_l80_system_case,l20_vs_l80_utility_delta
square:hb2_val:301022,square:hb2_val:301022,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""27573ec0a44c446d60f320ba19d064d21062039492e34e03ccc9b324f9007781"",""27573ec0a44c446d60f320ba19d064d21062039492e34e03ccc9b324f9007781"",""27573ec0a44c446d60f320ba19d064d21062039492e34e03ccc9b324f9007781"",""27573ec0a44c446d60f320ba19d064d21062039492e34e03ccc9b324f9007781"",""27573ec0a44c446d60f320ba19d064d21062039492e34e03ccc9b324f9007781""]","[""273b838693c626994670aa5a9d2709010e34d86bb886474caf9709841f19dfed"",""273b838693c626994670aa5a9d2709010e34d86bb886474caf9709841f19dfed"",""273b838693c626994670aa5a9d2709010e34d86bb886474caf9709841f19dfed"",""273b838693c626994670aa5a9d2709010e34d86bb886474caf9709841f19dfed"",""273b838693c626994670aa5a9d2709010e34d86bb886474caf9709841f19dfed""]","[""25c3a131040ab309019070aaf46d2d782c33232070e762b9debc367eaf284708"",""03cb876691ac597cd67344955d79612b27a74225d621337c2228069df1bb7b4d"",""23a3006d4f47185cb0d779ac2a060c22c5428673128ada9f019490a870e82aa8"",""9431dd0483468611a55f4b457829ca8f6c3586811cb576dbcc8bb32f26e2029f"",""7e6a767a6074817821d11c47ca0b626ede8ec500c7e6a0766f4c77d50bd41c04""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,4.876725251801915,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,1.6080804030354126,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,30.392114638948705,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,67.46780539376591,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301023,square:hb2_val:301023,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""268e7eda8f021aec2414efe42b1e9b22f8354aefe9a8a2188f0759b962aedae3"",""268e7eda8f021aec2414efe42b1e9b22f8354aefe9a8a2188f0759b962aedae3"",""268e7eda8f021aec2414efe42b1e9b22f8354aefe9a8a2188f0759b962aedae3"",""268e7eda8f021aec2414efe42b1e9b22f8354aefe9a8a2188f0759b962aedae3"",""268e7eda8f021aec2414efe42b1e9b22f8354aefe9a8a2188f0759b962aedae3""]","[""5048a970c0bd45b2ac4a4bc5b229604b0abadde48411c1a80ec5ad00ba1fc629"",""5048a970c0bd45b2ac4a4bc5b229604b0abadde48411c1a80ec5ad00ba1fc629"",""5048a970c0bd45b2ac4a4bc5b229604b0abadde48411c1a80ec5ad00ba1fc629"",""5048a970c0bd45b2ac4a4bc5b229604b0abadde48411c1a80ec5ad00ba1fc629"",""5048a970c0bd45b2ac4a4bc5b229604b0abadde48411c1a80ec5ad00ba1fc629""]","[""0bf35661a5788bea2a7a9403da8adc3738bc5241450d579abf13091a979cfa96"",""980ad7b9f45d5dafb83c930d817d28020da8c3e509fde6a7b225699e403f9554"",""6d4a85149f925ed299517a3e8aa5d62f1fef0bd87e41458c56fa066e1cd2114f"",""ec81f1af03723c5ade3a1cffefb6a7ac9737a26eef1e7acc77e75fbe36ca495c"",""37abac0f285210ec285ab1b417f2705a6621d2fb6cd131f5535b54e6fdbe3dc4""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,0.4436399999063908,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,0.7117158892808366,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,6.164330674750216,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,2.0943108337218868,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301024,square:hb2_val:301024,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""6db3b2c2d572b69abe041578c7de0202e0aa62e0eae8acfe955c220632d5b480"",""6db3b2c2d572b69abe041578c7de0202e0aa62e0eae8acfe955c220632d5b480"",""6db3b2c2d572b69abe041578c7de0202e0aa62e0eae8acfe955c220632d5b480"",""6db3b2c2d572b69abe041578c7de0202e0aa62e0eae8acfe955c220632d5b480"",""6db3b2c2d572b69abe041578c7de0202e0aa62e0eae8acfe955c220632d5b480""]","[""b150791480c7e435d5a875030fb75c1dfdfcdeafcf4508cd5b22a13fb00cea82"",""b150791480c7e435d5a875030fb75c1dfdfcdeafcf4508cd5b22a13fb00cea82"",""b150791480c7e435d5a875030fb75c1dfdfcdeafcf4508cd5b22a13fb00cea82"",""b150791480c7e435d5a875030fb75c1dfdfcdeafcf4508cd5b22a13fb00cea82"",""b150791480c7e435d5a875030fb75c1dfdfcdeafcf4508cd5b22a13fb00cea82""]","[""7f192e78d0379a88aa5196c5627cd44018b81bb3d80d743495f29b537ee15925"",""d022e988d7f33019ee9326dafa4fa6498b1faac7ba62a5592afb0c57afb8747b"",""7fcc0ded191417c53ee929e4327b11e75b02c1c6d94ed922705c83fb2d5a0c91"",""99bf00883fc5bb85d1ff3b48b02ccd909cdd3036bd5c0016c4716ed78eb4f3be"",""213878be20d05c66b5bf917840e9608ac6995b56ae470b24015de569f0b76bb3""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,3.9815946279780476,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,4.8580946027268155,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,18.255805204257967,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,20.317487968842745,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301025,square:hb2_val:301025,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""f50ebe1bf5e3cf8656f9f9f4e4f356526d4b5c5cc8a364b6dc2b514724daa950"",""f50ebe1bf5e3cf8656f9f9f4e4f356526d4b5c5cc8a364b6dc2b514724daa950"",""f50ebe1bf5e3cf8656f9f9f4e4f356526d4b5c5cc8a364b6dc2b514724daa950"",""f50ebe1bf5e3cf8656f9f9f4e4f356526d4b5c5cc8a364b6dc2b514724daa950"",""f50ebe1bf5e3cf8656f9f9f4e4f356526d4b5c5cc8a364b6dc2b514724daa950""]","[""26a8e4163aaeafa5cb375472c400ad45a9b622881c45eb568e85cf98eb22a044"",""26a8e4163aaeafa5cb375472c400ad45a9b622881c45eb568e85cf98eb22a044"",""26a8e4163aaeafa5cb375472c400ad45a9b622881c45eb568e85cf98eb22a044"",""26a8e4163aaeafa5cb375472c400ad45a9b622881c45eb568e85cf98eb22a044"",""26a8e4163aaeafa5cb375472c400ad45a9b622881c45eb568e85cf98eb22a044""]","[""287286fe3c887881349804126d4c95ba6f56b027cd605bda399005eec6e2bb92"",""0bcd689af463b3f7a59c7bb8ec40b6eb2b936da81326659b22bb9992ae6d7ebf"",""f57120230d7a0d775fc12e31071db395c67e271ae33a1dd90db286f5f43c0579"",""9f6b5ab47083157fa34708004c0781820ce94ccb6dba0e35776f7be17dbe9ba7"",""787eb32a4ec66fe6f93067d154c20d0ce2563fab2b351f2530e472ebb967abaf""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,46.950382965089105,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,123.52027194589415,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,57.429151386482914,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,81.08593260080258,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301026,square:hb2_val:301026,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""5a702f65090124499b62f0eeb4b3c85562ae78d6f273b28ea1da274f8f84173b"",""5a702f65090124499b62f0eeb4b3c85562ae78d6f273b28ea1da274f8f84173b"",""5a702f65090124499b62f0eeb4b3c85562ae78d6f273b28ea1da274f8f84173b"",""5a702f65090124499b62f0eeb4b3c85562ae78d6f273b28ea1da274f8f84173b"",""5a702f65090124499b62f0eeb4b3c85562ae78d6f273b28ea1da274f8f84173b""]","[""db86b714cbc69b544fc65980b3edd7e32560cb96dbd288aba2563cd3391c8eca"",""db86b714cbc69b544fc65980b3edd7e32560cb96dbd288aba2563cd3391c8eca"",""db86b714cbc69b544fc65980b3edd7e32560cb96dbd288aba2563cd3391c8eca"",""db86b714cbc69b544fc65980b3edd7e32560cb96dbd288aba2563cd3391c8eca"",""db86b714cbc69b544fc65980b3edd7e32560cb96dbd288aba2563cd3391c8eca""]","[""dfc21ae68ad913c47a22dd1fbc0032aab53bf8359cca36ab205422e8d0bb6404"",""b2cb83b6442641b6c0ba3a4e89fa02f4ea576db80d98f2c1b5a16095b288e3b7"",""a25c2b874df50c29fe36ed7d54d17081bf24750ce3ead3fa0a40e40f93c16cc8"",""c712032229c9b666294cd72c1d6cfb3a0dce2164ca4a278155b1890e480383a5"",""ded7ad858f3aaef7ca54491c3efa881b87f3e1f00a641b2a7ff275718821c98e""]",l80,80,0.95,0.95,0.0,True,no_gain,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,46.16632548568046,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,128.7372550400994,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,147.64346464473115,True,True,False,False,True,True,80.0,80.0,171.0,175.0,100.0,48.037701114738596,stop_failure_continue_success,stop_failure_continue_success,-0.953125,stop_failure_continue_success,stop_failure_continue_success,-0.9624999999999999
square:hb2_val:301027,square:hb2_val:301027,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""6daafc3b3a483909ece5de7255329353c3c240c6149feae113f80b92e6359f99"",""6daafc3b3a483909ece5de7255329353c3c240c6149feae113f80b92e6359f99"",""6daafc3b3a483909ece5de7255329353c3c240c6149feae113f80b92e6359f99"",""6daafc3b3a483909ece5de7255329353c3c240c6149feae113f80b92e6359f99"",""6daafc3b3a483909ece5de7255329353c3c240c6149feae113f80b92e6359f99""]","[""123c101b0473ba0f02938170559b8d4d93decd40907a5edc57f1a44f39f093cb"",""123c101b0473ba0f02938170559b8d4d93decd40907a5edc57f1a44f39f093cb"",""123c101b0473ba0f02938170559b8d4d93decd40907a5edc57f1a44f39f093cb"",""123c101b0473ba0f02938170559b8d4d93decd40907a5edc57f1a44f39f093cb"",""123c101b0473ba0f02938170559b8d4d93decd40907a5edc57f1a44f39f093cb""]","[""d955fd62033acf6a3f3a396dc4f99e22df448786d406d868104b66170ca1883e"",""23aca4b905beecb3608b3f47a82f82f1a44a9433c173d3f618c16545dd7eeed3"",""c5e0aa507441f8a2bc269f2fe833ceb388ce4185be21c93cebabe47b5b008834"",""a0f1fb8735e63362b410c871471114af1d3d29dedbd6a35aeab9c3e62328727f"",""de32f58176f4336d11eefc365ca3531dcf50e2f54e0d2b53aef80be7caaa22cc""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,3.135182449761645,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,2.726334930612051,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,27.483203205573687,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,75.64552644361586,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301028,square:hb2_val:301028,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""91f848a3f6b03f110cfc0dba240c8ef23cd53d445e3603e7a9beef3fa69c568d"",""91f848a3f6b03f110cfc0dba240c8ef23cd53d445e3603e7a9beef3fa69c568d"",""91f848a3f6b03f110cfc0dba240c8ef23cd53d445e3603e7a9beef3fa69c568d"",""91f848a3f6b03f110cfc0dba240c8ef23cd53d445e3603e7a9beef3fa69c568d"",""91f848a3f6b03f110cfc0dba240c8ef23cd53d445e3603e7a9beef3fa69c568d""]","[""8f0493d52e05b7c30c46f87dbe809c214e250351da24cdf9631bf8eb111652d9"",""8f0493d52e05b7c30c46f87dbe809c214e250351da24cdf9631bf8eb111652d9"",""8f0493d52e05b7c30c46f87dbe809c214e250351da24cdf9631bf8eb111652d9"",""8f0493d52e05b7c30c46f87dbe809c214e250351da24cdf9631bf8eb111652d9"",""8f0493d52e05b7c30c46f87dbe809c214e250351da24cdf9631bf8eb111652d9""]","[""70297205f9295293cab0eb507e4c667763179b6a23847a5e289165d1704d4d4f"",""841cda8b0c4e0d3e37ca4da22a7f3501957a23807c4f476fd77af6541f8c4c08"",""a6cecc045be7a9730f0ec3eae3e8a084e3af4aefd1dda2a1f16ba3e895ef686b"",""cea6f504c4a303566b166a719bc2331ea642229982aaa6509cf8d5a40d7a32ad"",""d3fadbb3795a274119316b49126be6a7336f62a09270cfbf604e95a55dbfd71a""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,8.360274424922979,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,9.445516991664537,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,3.1870506331139596,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,147.594268459442,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301029,square:hb2_val:301029,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""e8d2348de0a722e928cf10812e01a9df0d9b011aacf84ee71f8fcc544ba01301"",""e8d2348de0a722e928cf10812e01a9df0d9b011aacf84ee71f8fcc544ba01301"",""e8d2348de0a722e928cf10812e01a9df0d9b011aacf84ee71f8fcc544ba01301"",""e8d2348de0a722e928cf10812e01a9df0d9b011aacf84ee71f8fcc544ba01301"",""e8d2348de0a722e928cf10812e01a9df0d9b011aacf84ee71f8fcc544ba01301""]","[""292f2d83f5c7d31edaa85288cad7455e685b69f5e9e1e652a9113b2facde617a"",""292f2d83f5c7d31edaa85288cad7455e685b69f5e9e1e652a9113b2facde617a"",""292f2d83f5c7d31edaa85288cad7455e685b69f5e9e1e652a9113b2facde617a"",""292f2d83f5c7d31edaa85288cad7455e685b69f5e9e1e652a9113b2facde617a"",""292f2d83f5c7d31edaa85288cad7455e685b69f5e9e1e652a9113b2facde617a""]","[""f7a725a5d51d039adebcde82c1afc1c814382812a8353366a58d82f60ed81aea"",""904e8f11a671502b3f864913a524f0d35076863339b9c89542d909b8c388808c"",""8ee9fc5474e222e7e0fbacef5d0dc6e0d8664e7cee06a05ec3e3b5aa7af491b7"",""43194f8b4a4d33dafb06d3a15ec0472a2cde8a300113a37417e6ee3d258f5004"",""9ff34589dc29257d4f8fbe9f2744ebea065c4584ad4df1c08775ebc3c87b7f8e""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,1.7444406530637404,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,3.3519266667909062,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,18.551762449321718,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,1.7414602381367938,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301030,square:hb2_val:301030,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""72f443a49213b27af663b7a3ffe3afd5b695d4d492a140acf20bacf52d469113"",""72f443a49213b27af663b7a3ffe3afd5b695d4d492a140acf20bacf52d469113"",""72f443a49213b27af663b7a3ffe3afd5b695d4d492a140acf20bacf52d469113"",""72f443a49213b27af663b7a3ffe3afd5b695d4d492a140acf20bacf52d469113"",""72f443a49213b27af663b7a3ffe3afd5b695d4d492a140acf20bacf52d469113""]","[""43eadf3a0eb5def992e1df3665d8ca2b39704cc390d9c136d3d62803f00df190"",""43eadf3a0eb5def992e1df3665d8ca2b39704cc390d9c136d3d62803f00df190"",""43eadf3a0eb5def992e1df3665d8ca2b39704cc390d9c136d3d62803f00df190"",""43eadf3a0eb5def992e1df3665d8ca2b39704cc390d9c136d3d62803f00df190"",""43eadf3a0eb5def992e1df3665d8ca2b39704cc390d9c136d3d62803f00df190""]","[""a4d718f542601d6587a0fd3f66ccaf4f4c24e4813317dea4fd2479009eaef491"",""6555e87997413a934a5630e8243d34045638d4e2acfe1c317c0b14e906be9864"",""703a831dfd7ded5435a19d82656ff96beaeb7689fac22f73574e749e1741d9a6"",""e5fa248efdf6d4e20f37fe870b3a0f529bf5581b84b5c0c3dadb08393f353993"",""eb275b7cdcb7c735f1ec3564522a401fa364b1db9c3fec5bcb3dac5a145fc7be""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,1.9552709866258131,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,2.530044130875224,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,44.798474174355775,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,4.016800916881674,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301031,square:hb2_val:301031,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""87f089f317c438f3c25f2c2c4bcf710637fe8c1d20bb206e46a07dd869946bd4"",""87f089f317c438f3c25f2c2c4bcf710637fe8c1d20bb206e46a07dd869946bd4"",""87f089f317c438f3c25f2c2c4bcf710637fe8c1d20bb206e46a07dd869946bd4"",""87f089f317c438f3c25f2c2c4bcf710637fe8c1d20bb206e46a07dd869946bd4"",""87f089f317c438f3c25f2c2c4bcf710637fe8c1d20bb206e46a07dd869946bd4""]","[""339bc0a42ef127b2e6f81df956325c7e3d0a19143fb03192c7956a5b4b803f18"",""339bc0a42ef127b2e6f81df956325c7e3d0a19143fb03192c7956a5b4b803f18"",""339bc0a42ef127b2e6f81df956325c7e3d0a19143fb03192c7956a5b4b803f18"",""339bc0a42ef127b2e6f81df956325c7e3d0a19143fb03192c7956a5b4b803f18"",""339bc0a42ef127b2e6f81df956325c7e3d0a19143fb03192c7956a5b4b803f18""]","[""fe0cae1d4ee61f9e7403a1b445611f3b895b5ccfedf16bd1820b05a83c44fc07"",""11fbf8587fe4257efa70c8e7b07bb27b5da9b2ff5d233a8558f09ad33dd7cb7e"",""3e6ea088abb6bbf04ab78276ddd87e8a22c08394b329bfea0304448a0bf289cc"",""add031003c3108ce1296b661aa7f89f3d73ea3e4b9bba466c7bc6453475eb49e"",""4874d4603ea707afd09fbf5380312df0350ddf29700b9ccd80f670344f42ae49""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,69.87185120792435,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,15.286083030349745,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,110.91766988030983,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,154.21223389779823,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301032,square:hb2_val:301032,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""3106e28e2d16ca96cc5332f9aa8d27cd82c879b44eae45c4b932879c103f4b6b"",""3106e28e2d16ca96cc5332f9aa8d27cd82c879b44eae45c4b932879c103f4b6b"",""3106e28e2d16ca96cc5332f9aa8d27cd82c879b44eae45c4b932879c103f4b6b"",""3106e28e2d16ca96cc5332f9aa8d27cd82c879b44eae45c4b932879c103f4b6b"",""3106e28e2d16ca96cc5332f9aa8d27cd82c879b44eae45c4b932879c103f4b6b""]","[""cbfea97dcea58492297563793479f9677738938d0a23b52436a38b2d6d15252f"",""cbfea97dcea58492297563793479f9677738938d0a23b52436a38b2d6d15252f"",""cbfea97dcea58492297563793479f9677738938d0a23b52436a38b2d6d15252f"",""cbfea97dcea58492297563793479f9677738938d0a23b52436a38b2d6d15252f"",""cbfea97dcea58492297563793479f9677738938d0a23b52436a38b2d6d15252f""]","[""d98e7a0080933a43adbfe8eb2dc22d5409efe4aa13676fb0bfcaba9cd788a2ae"",""a26fd2df53fa0c2caf80b755d3ef26a2abd9fe2336b5573b6afd828f3fe9b5ad"",""8989408d5b992077fcd0eb3e2a647a0e1f1d9eb54c1b1f98650272ede32e7254"",""15d275a1d6ad74c503fa07e777c76eb6ee43af28e04f667a04dd4589e06aac44"",""e887e7ceab405008a2b94a1b377d5b9952c4a2b815f34fb68c41bf92d1ff9b90""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,95.22621676358249,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,13.598486738179188,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,122.943509333178,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,60.30068918560986,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
square:hb2_val:301033,square:hb2_val:301033,hb2_val,20,True,839273f7897db14aa088a9f0f50f04cbfcdb2a3f6f13b95d7b3a042ddd2ffed4,a387545caca9faa67c63a4d392c0b96ac1f11019911c1a56b2acac6fe170c125,before_anchor_suggest,20,0.0,0.0,"[""8e583d9edfbb4c50c5a11a8122b8e8bb6a735d709a02f198d7a60cf66d7f896d"",""8e583d9edfbb4c50c5a11a8122b8e8bb6a735d709a02f198d7a60cf66d7f896d"",""8e583d9edfbb4c50c5a11a8122b8e8bb6a735d709a02f198d7a60cf66d7f896d"",""8e583d9edfbb4c50c5a11a8122b8e8bb6a735d709a02f198d7a60cf66d7f896d"",""8e583d9edfbb4c50c5a11a8122b8e8bb6a735d709a02f198d7a60cf66d7f896d""]","[""c64a2ffcce433a1ff8fd30db428af11e27bb790b8f714d70e4375b2173d97f5e"",""c64a2ffcce433a1ff8fd30db428af11e27bb790b8f714d70e4375b2173d97f5e"",""c64a2ffcce433a1ff8fd30db428af11e27bb790b8f714d70e4375b2173d97f5e"",""c64a2ffcce433a1ff8fd30db428af11e27bb790b8f714d70e4375b2173d97f5e"",""c64a2ffcce433a1ff8fd30db428af11e27bb790b8f714d70e4375b2173d97f5e""]","[""98f3c5ca9ce4ff2b92086d008f56991873a3db3105f61e2d621f71026a1b669d"",""974f2e890fb6f2d4cd232a96657565b883438ffd9ebda4d04e833caa9f901d8e"",""d814898e7707de6dd8e7a6bc259ddbab52ea014bcd86440e960246788de0923c"",""e8ad1c4698b391cb93d38f03bf8586bf3a9aa0fd9a054463ad9382da6e35725e"",""483ac9b612f8b0908e5d6c9c8473501e1d0a48e2eb3dbfb70341240db3e066d3""]",l5,5,-0.003125,-0.05,0.046875,False,both_failed_cost_only,False,False,False,False,False,False,0.0,0.0,0.0,nan,nan,nan,3.294853775478393,False,False,False,False,True,False,5.0,5.0,-0.003125,nan,nan,25.0,3.6237724798896305,False,False,False,False,True,False,20.0,20.0,-0.0125,nan,nan,40.0,40.429066258769524,False,False,False,False,True,False,80.0,80.0,nan,nan,100.0,9.875242796430443,both_failure,both_failure,0.046875,both_failure,both_failure,0.037500000000000006
