root_id,stat_group_id,root_seed,method_id,canonical_execution,baseline_system_success,relation_to_none,takeover_t,selected_length,helper_steps_actual,changed_action_steps,utility,system_success,autonomous_completion,genuine_handoff_success,helper_completed_task,success_seen_under_helper,handoff_executed,first_raw_success_state,stable_success_state,handoff_t,first_success_wait_after_handoff,query_count,queried_times,decision_summary,decision_trace_available,query_trace_json,method_vs_s_star_outcome_difference,method_vs_s_star_utility_delta,diagnostic_focus
square:hb3p_test:500064,square:hb3p_test:500064,500064,NONE,NONE,True,baseline,nan,0,0,0,1.0,True,True,False,False,False,False,119.0,123.0,nan,nan,0,[],,False,[],False,0.050000000000000044,
square:hb3p_test:500064,square:hb3p_test:500064,500064,S_STAR,S_STAR,True,no_rescue_or_change,20.0,80,80,80,0.95,True,True,True,False,False,True,124.0,128.0,100.0,24.0,0,[],,False,[],False,0.0,
square:hb3p_test:500064,square:hb3p_test:500064,500064,M0_GRID,S_STAR,True,no_rescue_or_change,20.0,80,80,80,0.95,True,True,True,False,False,True,124.0,128.0,100.0,24.0,0,[],,False,[],False,0.0,
square:hb3p_test:500064,square:hb3p_test:500064,500064,RISK_GRID,S_STAR,True,no_rescue_or_change,20.0,80,80,80,0.95,True,True,True,False,False,True,124.0,128.0,100.0,24.0,0,[],,False,[],False,0.0,
square:hb3p_test:500064,square:hb3p_test:500064,500064,M1_GRID,M1_GRID,True,no_rescue_or_change,80.0,20,20,20,0.9875,True,True,True,False,False,True,126.0,130.0,100.0,26.0,2,"[20, 80]",t20:L0;t80:L20,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""f36711cc7c6465bb0a3a0d1ce721d38d87715522406e9b56816753f8d5775289"",""inference_seconds"":0.00235101708676666,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0010204629506915808,""probabilities"":{""p0"":0.09657609165117671,""p_full"":0.22376199451017695,""p_genuine_20"":0.05003813663654858,""p_genuine_5"":0.030851090338339777,""p_genuine_80"":0.13443587784602987,""p_helper_20"":0.003863135663668739,""p_helper_5"":0.0011457172009645279,""p_helper_80"":0.006634160735125454,""p_sys_20"":0.05586890777651832,""p_sys_5"":0.0382170486666904,""p_sys_80"":0.14739235663358152,""prediction_head_seconds"":0.0010204629506915808},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""8e422c42a0f2efaea14a58e9e89620023d9c89c61ddcbbd9634043d3d117310a"",""inference_seconds"":0.0014863450778648257,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007585149724036455,""probabilities"":{""p0"":0.1380476632353956,""p_full"":0.15218677641427933,""p_genuine_20"":0.17519084457920128,""p_genuine_5"":0.1366407765648408,""p_genuine_80"":0.026598075257707587,""p_helper_20"":0.01806051271022235,""p_helper_5"":0.010228796135887905,""p_helper_80"":0.04387271670405669,""p_sys_20"":0.208094032118193,""p_sys_5"":0.17939358551444406,""p_sys_80"":0.09892562481161049,""prediction_head_seconds"":0.0007585149724036455},""reported_selected_length"":20}]",False,0.03750000000000009,
square:hb3p_test:500064,square:hb3p_test:500064,500064,M4_GRID,M4_GRID,True,no_rescue_or_change,20.0,80,80,80,0.95,True,True,True,False,False,True,124.0,128.0,100.0,24.0,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013438103953376412,""client_selected_length"":80,""history_sha256"":""f36711cc7c6465bb0a3a0d1ce721d38d87715522406e9b56816753f8d5775289"",""inference_seconds"":0.3244294869946316,""ipc_roundtrip_seconds"":0.2008152479538694,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0013484979281201959,""probabilities"":{""p0"":0.040780294699232535,""p_full"":0.21302925307706452,""p_genuine_20"":0.014842345319474506,""p_genuine_5"":0.011623854598346405,""p_genuine_80"":0.10791679642858648,""p_helper_20"":0.0016213066363134825,""p_helper_5"":0.0010499491354372637,""p_helper_80"":0.00934382246358087,""p_sys_20"":0.016770884904720118,""p_sys_5"":0.015165818986483726,""p_sys_80"":0.12156497856805037,""payload_sha256"":""966786a1d2da3da1266463ffb64e37c42250aa6957d45d79d1a1c082e0c99472"",""prediction_head_seconds"":0.0013484979281201959,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500065,square:hb3p_test:500065,500065,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500065,square:hb3p_test:500065,500065,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500065,square:hb3p_test:500065,500065,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500065,square:hb3p_test:500065,500065,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500065,square:hb3p_test:500065,500065,M1_GRID,M1_GRID,False,no_rescue_or_change,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L0,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""77f3de5931db0a3daf41d242598cf351493bfeedc42174d433ff09f7148fc1a6"",""inference_seconds"":0.0017373759765177965,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0009759339736774564,""probabilities"":{""p0"":0.04103160777311719,""p_full"":0.19563042179267248,""p_genuine_20"":0.01421454483837035,""p_genuine_5"":0.007498174482846737,""p_genuine_80"":0.07277410142887797,""p_helper_20"":0.0008257230087632526,""p_helper_5"":0.00010052411064366308,""p_helper_80"":0.00233083269008473,""p_sys_20"":0.015351950365100508,""p_sys_5"":0.00843838465239477,""p_sys_80"":0.07690185174076147,""prediction_head_seconds"":0.0009759339736774564},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""9b0d2cd06558570908e6443106bfc55c44485e836c8f134c3758af88897e3e38"",""inference_seconds"":0.0025835849810391665,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0009369179606437683,""probabilities"":{""p0"":0.05812568169914038,""p_full"":0.11260217534949761,""p_genuine_20"":0.044551711407563206,""p_genuine_5"":0.02578853330073434,""p_genuine_80"":0.012231504641407499,""p_helper_20"":0.0032519499064032906,""p_helper_5"":0.0007374854998400025,""p_helper_80"":0.01565298795126461,""p_sys_20"":0.049563689156690294,""p_sys_5"":0.03006142662673883,""p_sys_80"":0.034830161875478716,""prediction_head_seconds"":0.0009369179606437683},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""53914cded6a4b707a5dc20d196b489cac5cf26aef0df595e7b2f2127689811f5"",""inference_seconds"":0.0019801309099420905,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0008001060923561454,""probabilities"":{""p0"":0.07732921522252822,""p_full"":0.0924685695142639,""p_genuine_20"":0.03762962756300669,""p_genuine_5"":0.02276457363212348,""p_genuine_80"":0.01536761761306872,""p_helper_20"":0.006404560274974359,""p_helper_5"":0.001418108962733133,""p_helper_80"":0.026247204546432618,""p_sys_20"":0.047739480710463855,""p_sys_5"":0.030310020025783868,""p_sys_80"":0.052871455850170945,""prediction_head_seconds"":0.0008001060923561454},""reported_selected_length"":0}]",False,0.05,m1_no_takeover
square:hb3p_test:500065,square:hb3p_test:500065,500065,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013162805000320077,""client_selected_length"":80,""history_sha256"":""77f3de5931db0a3daf41d242598cf351493bfeedc42174d433ff09f7148fc1a6"",""inference_seconds"":0.14943949098233134,""ipc_roundtrip_seconds"":0.10057550494093448,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009717709617689252,""probabilities"":{""p0"":0.0359092214114165,""p_full"":0.20330401976192558,""p_genuine_20"":0.012075203850407558,""p_genuine_5"":0.009737775845694123,""p_genuine_80"":0.09151553155925905,""p_helper_20"":0.001320847517405147,""p_helper_5"":0.0008172420380959757,""p_helper_80"":0.007727709945794123,""p_sys_20"":0.013627341017414474,""p_sys_5"":0.012622897284771839,""p_sys_80"":0.10256397700845099,""payload_sha256"":""349ecd760868300308736bbaf3f4658d27d33c72d48e3cd5cadec3fa05e42efa"",""prediction_head_seconds"":0.0009717709617689252,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500066,square:hb3p_test:500066,500066,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500066,square:hb3p_test:500066,500066,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500066,square:hb3p_test:500066,500066,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500066,square:hb3p_test:500066,500066,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500066,square:hb3p_test:500066,500066,M1_GRID,M1_GRID,False,no_rescue_or_change,80.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,160.0,nan,2,"[20, 80]",t20:L0;t80:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""f66351bb4904e9f84e7074593ad9bebfba707f19d5b2b7c591649af874489fae"",""inference_seconds"":0.0014754619915038347,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0008215309353545308,""probabilities"":{""p0"":0.031472528616276356,""p_full"":0.21500793490597464,""p_genuine_20"":0.009785985220226544,""p_genuine_5"":0.004587827188315854,""p_genuine_80"":0.07131617846780747,""p_helper_20"":0.0006294980431208321,""p_helper_5"":5.2606132990395264e-05,""p_helper_80"":0.0021075372120108074,""p_sys_20"":0.010626303885512,""p_sys_5"":0.005066002610370379,""p_sys_80"":0.07482457701378376,""prediction_head_seconds"":0.0008215309353545308},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""775098c7aad0dcd1da1f49c6612af927c14ab58e64c53a153c8f6d8bedcf2130"",""inference_seconds"":0.001307338010519743,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006461030570790172,""probabilities"":{""p0"":0.06901902895202505,""p_full"":0.4605035462704388,""p_genuine_20"":0.021907944243073633,""p_genuine_5"":0.007855368807111502,""p_genuine_80"":0.2870641104574626,""p_helper_20"":0.0021639517980439837,""p_helper_5"":0.0002227045144290016,""p_helper_80"":0.004895873233084806,""p_sys_20"":0.02483212754320374,""p_sys_5"":0.008940507340269965,""p_sys_80"":0.2960302165462546,""prediction_head_seconds"":0.0006461030570790172},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500066,square:hb3p_test:500066,500066,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013523000059649348,""client_selected_length"":80,""history_sha256"":""f66351bb4904e9f84e7074593ad9bebfba707f19d5b2b7c591649af874489fae"",""inference_seconds"":0.1699215630069375,""ipc_roundtrip_seconds"":0.12058260501362383,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009379129623994231,""probabilities"":{""p0"":0.035879881763773644,""p_full"":0.2055808240335645,""p_genuine_20"":0.011630771995498253,""p_genuine_5"":0.009715126460168687,""p_genuine_80"":0.09327860517433113,""p_helper_20"":0.001262955488517991,""p_helper_5"":0.0007917300921489763,""p_helper_80"":0.007713951875279939,""p_sys_20"":0.013115118182129737,""p_sys_5"":0.01253501223889708,""p_sys_80"":0.104296707348981,""payload_sha256"":""f8874e6641f7d96c6b99b9f31197ba7e08dd51978a09e4f5e272240221c53425"",""prediction_head_seconds"":0.0009379129623994231,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500067,square:hb3p_test:500067,500067,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500067,square:hb3p_test:500067,500067,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500067,square:hb3p_test:500067,500067,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500067,square:hb3p_test:500067,500067,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500067,square:hb3p_test:500067,500067,M1_GRID,M1_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""c94604c9b2ed76fa21ccee093a6effc795185be374aa3295183d2de4d0fa2914"",""inference_seconds"":0.0015455859247595072,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007368529913946986,""probabilities"":{""p0"":0.031104530261439004,""p_full"":0.27239845874247676,""p_genuine_20"":0.00828017447225314,""p_genuine_5"":0.003825176401918066,""p_genuine_80"":0.10075326342770215,""p_helper_20"":0.000741210664135896,""p_helper_5"":4.9776891926476896e-05,""p_helper_80"":0.002701671396974702,""p_sys_20"":0.009252980507452269,""p_sys_5"":0.004188265245222422,""p_sys_80"":0.10517163073359592,""prediction_head_seconds"":0.0007368529913946986},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500067,square:hb3p_test:500067,500067,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.01573065493721515,""client_selected_length"":80,""history_sha256"":""c94604c9b2ed76fa21ccee093a6effc795185be374aa3295183d2de4d0fa2914"",""inference_seconds"":0.553468546946533,""ipc_roundtrip_seconds"":0.06036552297882736,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.001451921067200601,""probabilities"":{""p0"":0.03429477883375713,""p_full"":0.20212046215943044,""p_genuine_20"":0.011183722637929156,""p_genuine_5"":0.00919169382544123,""p_genuine_80"":0.08742817482290305,""p_helper_20"":0.001235793301429819,""p_helper_5"":0.0007436774041815511,""p_helper_80"":0.00734822966148441,""p_sys_20"":0.012630707564878163,""p_sys_5"":0.011876557547465638,""p_sys_80"":0.09781405322978487,""payload_sha256"":""addac78865b1878a33298f7601adc6221eafcaace55c3630273c85ed0b563e61"",""prediction_head_seconds"":0.001451921067200601,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500068,square:hb3p_test:500068,500068,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500068,square:hb3p_test:500068,500068,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500068,square:hb3p_test:500068,500068,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500068,square:hb3p_test:500068,500068,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500068,square:hb3p_test:500068,500068,M1_GRID,M1_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""6a2aa0e304d9a0b85f22a1c5ffe541c6011bda349a33c00e4b2644ad17998af7"",""inference_seconds"":0.0014905859716236591,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0008793339366093278,""probabilities"":{""p0"":0.1701845879723432,""p_full"":0.37726473643454617,""p_genuine_20"":0.10034875960492419,""p_genuine_5"":0.05701117006387724,""p_genuine_80"":0.3496059752936887,""p_helper_20"":0.0098116959846422,""p_helper_5"":0.0038604093877847184,""p_helper_80"":0.011252491563089238,""p_sys_20"":0.1154140547613105,""p_sys_5"":0.07378958476183584,""p_sys_80"":0.3744875928735425,""prediction_head_seconds"":0.0008793339366093278},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500068,square:hb3p_test:500068,500068,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013278889935463667,""client_selected_length"":80,""history_sha256"":""6a2aa0e304d9a0b85f22a1c5ffe541c6011bda349a33c00e4b2644ad17998af7"",""inference_seconds"":0.16374521609395742,""ipc_roundtrip_seconds"":0.1005983860231936,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.001130476943217218,""probabilities"":{""p0"":0.04187813220069262,""p_full"":0.21548433697494254,""p_genuine_20"":0.015293275643771378,""p_genuine_5"":0.012117484056173453,""p_genuine_80"":0.10979428448736453,""p_helper_20"":0.001685664735747719,""p_helper_5"":0.0010915773036943852,""p_helper_80"":0.009692936531821161,""p_sys_20"":0.017309548581526557,""p_sys_5"":0.015828307268289543,""p_sys_80"":0.12408655490732623,""payload_sha256"":""f124df69c6d5abfe49aca96025bfa4b90f41418715f17b3818dc11fc85d95cb1"",""prediction_head_seconds"":0.001130476943217218,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500069,square:hb3p_test:500069,500069,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500069,square:hb3p_test:500069,500069,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500069,square:hb3p_test:500069,500069,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500069,square:hb3p_test:500069,500069,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500069,square:hb3p_test:500069,500069,M1_GRID,M1_GRID,False,no_rescue_or_change,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L0,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""6b65e9f9809fab5f0c7d803763a9baf98f8bad77c2a83855e6942f1a8a7c67b2"",""inference_seconds"":0.002366832923144102,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0010445290245115757,""probabilities"":{""p0"":0.025340406339876904,""p_full"":0.21679652194862134,""p_genuine_20"":0.006478393008339268,""p_genuine_5"":0.0032212951290024557,""p_genuine_80"":0.06144987738216281,""p_helper_20"":0.0005681891507120863,""p_helper_5"":3.451481574718934e-05,""p_helper_80"":0.0021471282537358504,""p_sys_20"":0.007222772875417394,""p_sys_5"":0.0035222022304686185,""p_sys_80"":0.06487412955680893,""prediction_head_seconds"":0.0010445290245115757},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""c45d2c560b9cd2481c8fa64c5050efcf063e420e05b10edd8bc7e161806aa08d"",""inference_seconds"":0.0026832950534299016,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0010150999296456575,""probabilities"":{""p0"":0.019759384976963668,""p_full"":0.10234539234106924,""p_genuine_20"":0.00437217911346077,""p_genuine_5"":0.002420461075351435,""p_genuine_80"":0.015033058913410145,""p_helper_20"":0.00046212634916828645,""p_helper_5"":2.8172444610143868e-05,""p_helper_80"":0.0018841372304749585,""p_sys_20"":0.004978244183203695,""p_sys_5"":0.0026774495193238046,""p_sys_80"":0.017740569753054714,""prediction_head_seconds"":0.0010150999296456575},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""4918a91b8c8d0a96e258aad71a55f8fee803d667d453562fb2ae69d752fc738f"",""inference_seconds"":0.001418468076735735,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007610090542584658,""probabilities"":{""p0"":0.02646751164703484,""p_full"":0.08767151307580956,""p_genuine_20"":0.0064434077473944475,""p_genuine_5"":0.004485908106790778,""p_genuine_80"":0.018415057130822726,""p_helper_20"":0.0006445607075186949,""p_helper_5"":6.70799019447303e-05,""p_helper_80"":0.002187813887428847,""p_sys_20"":0.0073232164982145465,""p_sys_5"":0.005071816130979623,""p_sys_80"":0.02180663820472073,""prediction_head_seconds"":0.0007610090542584658},""reported_selected_length"":0}]",False,0.05,m1_no_takeover
square:hb3p_test:500069,square:hb3p_test:500069,500069,M4_GRID,M4_GRID,False,no_rescue_or_change,160.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,240.0,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.01330407103523612,""client_selected_length"":0,""history_sha256"":""6b65e9f9809fab5f0c7d803763a9baf98f8bad77c2a83855e6942f1a8a7c67b2"",""inference_seconds"":0.084514593007043,""ipc_roundtrip_seconds"":0.04031232092529535,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009489100193604827,""probabilities"":{""p0"":0.03262720913702117,""p_full"":0.19396338345046302,""p_genuine_20"":0.010755601677992855,""p_genuine_5"":0.00837730178213634,""p_genuine_80"":0.07862854491337887,""p_helper_20"":0.0011790880878807218,""p_helper_5"":0.0006719498054641615,""p_helper_80"":0.006938552436810546,""p_sys_20"":0.012130244688631553,""p_sys_5"":0.010830115544708141,""p_sys_80"":0.08825649137567193,""payload_sha256"":""11caa8d1e75bf06629bd3eb92706e8e7ac094cff3f2d79ed63f84e96ef16b67b"",""prediction_head_seconds"":0.0009489100193604827,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.013206109055317938,""client_selected_length"":0,""history_sha256"":""c45d2c560b9cd2481c8fa64c5050efcf063e420e05b10edd8bc7e161806aa08d"",""inference_seconds"":0.0797230830648914,""ipc_roundtrip_seconds"":0.06265114806592464,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.001163116074167192,""probabilities"":{""p0"":0.030182570093176216,""p_full"":0.16847631119478304,""p_genuine_20"":0.012244817494899606,""p_genuine_5"":0.006937793097830879,""p_genuine_80"":0.06119820310096853,""p_helper_20"":0.0014623318123488567,""p_helper_5"":0.0005817832596815444,""p_helper_80"":0.007386267043322937,""p_sys_20"":0.013927307470778971,""p_sys_5"":0.009116879032156078,""p_sys_80"":0.0706686844957537,""payload_sha256"":""d776cdfcb54ee6c887d28800b28e5eb3e688ad0981d65043094643594f266887"",""prediction_head_seconds"":0.001163116074167192,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.01471383695024997,""client_selected_length"":80,""history_sha256"":""4918a91b8c8d0a96e258aad71a55f8fee803d667d453562fb2ae69d752fc738f"",""inference_seconds"":0.12973506096750498,""ipc_roundtrip_seconds"":0.060387092060409486,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009771859040483832,""probabilities"":{""p0"":0.038751208086393624,""p_full"":0.21236466444043456,""p_genuine_20"":0.01311004699890351,""p_genuine_5"":0.010644272986876624,""p_genuine_80"":0.10420408309837736,""p_helper_20"":0.0016051878890128886,""p_helper_5"":0.000929889167342005,""p_helper_80"":0.00917368015559747,""p_sys_20"":0.014998880137381487,""p_sys_5"":0.013842449369457999,""p_sys_80"":0.11712485724806343,""payload_sha256"":""e13447c8c19ee32eef008423ea8ef04b11d17843bead1f0c5f6da3cc76ea7fee"",""prediction_head_seconds"":0.0009771859040483832,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500070,square:hb3p_test:500070,500070,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500070,square:hb3p_test:500070,500070,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500070,square:hb3p_test:500070,500070,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500070,square:hb3p_test:500070,500070,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
