canonical_group_id,canonical_payload_path,eligible_short_handoff,exclusion_reasons,initial_state_hash,l60_autonomous_completion,l60_episode_end_state_index,l60_episode_json,l60_first_raw_success_state,l60_genuine_handoff_success,l60_handoff_state_index,l60_system_success,l60_trajectory_path,l80_autonomous_completion,l80_episode_end_state_index,l80_episode_json,l80_first_raw_success_state,l80_genuine_handoff_success,l80_handoff_state_index,l80_system_success,l80_trajectory_path,none_system_success,protocol_hash,root_id,root_rollout_path,root_seed,task
square:hb4_source:800234,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/234.npz,False,L60_NOT_GENUINE_HANDOFF,b50fb86cb78e155793062abf1655d6cdeeaa767dc29bb94e682d0dc1c379e633,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800234.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800234.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800234.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800234.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800234,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_234.npz,800234,square
square:hb4_source:800235,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/235.npz,False,L60_NOT_GENUINE_HANDOFF,fda86954343c51b4de06d2540fcd0919ac61572bdb8ee74481b60e9b68c842a4,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800235.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800235.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800235.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800235.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800235,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_235.npz,800235,square
square:hb4_source:800236,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/236.npz,False,L60_NOT_GENUINE_HANDOFF,271de1e53dd24de10936bb9f3f83c352f2281afd8a7b31f9521639093795f704,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800236.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800236.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800236.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800236.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800236,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_236.npz,800236,square
square:hb4_source:800237,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/237.npz,False,L60_NOT_GENUINE_HANDOFF,aa66dfa605ae139ca9f9142444c22057338cd1bf2c19a88851cef07025260f76,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800237.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800237.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800237.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800237.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800237,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_237.npz,800237,square
square:hb4_source:800238,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/238.npz,False,L60_NOT_GENUINE_HANDOFF,58c0b2d26a0c3120719b2eb00f7a3d6e148e6f1970db6023eddaeaebfd3b114c,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800238.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800238.npz,True,145,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800238.json,141,True,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800238.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800238,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_238.npz,800238,square
square:hb4_source:800239,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/239.npz,False,L60_NOT_GENUINE_HANDOFF,57aba648bbc76f9d08924fc8d23b2da9de13b4c7863616ae95337dac70037191,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800239.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800239.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800239.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800239.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800239,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_239.npz,800239,square
square:hb4_source:800240,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/240.npz,False,L60_NOT_GENUINE_HANDOFF,37a22bebeb40f9d8f09151afa10bfa03ecea2343248ae890ed64cd016a011f06,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800240.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800240.npz,False,120,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800240.json,116,False,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800240.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800240,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_240.npz,800240,square
square:hb4_source:800241,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/241.npz,False,L60_NOT_GENUINE_HANDOFF,a66ab49f16c7653f60b2f9616882a120ff40cd159c6312287ad8146c5ccd22da,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800241.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800241.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800241.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800241.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800241,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_241.npz,800241,square
square:hb4_source:800242,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/242.npz,False,L60_NOT_GENUINE_HANDOFF,5f83f5dbfd5f97c898b694cdc4cea47f5c7dfbbfb95d2f7673f92c1a15f1d540,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800242.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800242.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800242.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800242.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800242,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_242.npz,800242,square
square:hb4_source:800243,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/243.npz,False,L60_NOT_GENUINE_HANDOFF,29951d22fe84a824a4c1ea6b3e53ae3a379d249782a9e688d9c43ebd611c3ce4,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800243.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800243.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800243.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800243.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800243,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_243.npz,800243,square
square:hb4_source:800244,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/244.npz,False,L60_NOT_GENUINE_HANDOFF,3dbf4a47df9e0511bbaa9fbbd1186300e4c3c8caebf255c5b02fe2bab231d39a,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800244.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800244.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800244.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800244.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800244,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_244.npz,800244,square
square:hb4_source:800245,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/245.npz,False,L60_NOT_GENUINE_HANDOFF,e2f522e6857abbf61695d8dc390a63ae961a56b26c87e913b96ef9969137b8dc,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800245.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800245.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800245.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800245.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800245,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_245.npz,800245,square
square:hb4_source:800246,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/246.npz,False,L60_NOT_GENUINE_HANDOFF,95429a4aa4ed57d3013fd507c254764f279fb3cc32ad7228719df24c22af1fb3,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800246.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800246.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800246.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800246.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800246,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_246.npz,800246,square
square:hb4_source:800247,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/247.npz,False,L60_NOT_GENUINE_HANDOFF,ae289798671c4ba48fb8a569415c3822138f7d89ca260f15ca63eb1c5fb1ed99,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800247.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800247.npz,True,139,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800247.json,135,True,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800247.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800247,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_247.npz,800247,square
square:hb4_source:800248,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/248.npz,False,L60_NOT_GENUINE_HANDOFF,21f18fa965ecdf626214e18d5020c8627b48fa03f436b8717f33421c46f09d72,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800248.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800248.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800248.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800248.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800248,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_248.npz,800248,square
square:hb4_source:800249,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/249.npz,False,L60_NOT_GENUINE_HANDOFF,4d398eaab418ba471bb3c5fb7bf8df072b0745f1e244e7b5ccdd0072255a2bb2,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800249.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L60/square__hb3p_stop_continue_formal__800249.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800249.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard4/FIXED_L80/square__hb3p_stop_continue_formal__800249.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800249,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_249.npz,800249,square
square:hb4_source:800250,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/250.npz,True,,282cd30d0facb8820ffd40191e2c9768068a4e754f20b393966ad675bb21bf44,True,151,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800250.json,147,True,80,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L60/square__hb3p_stop_continue_formal__800250.npz,False,123,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800250.json,119,False,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard5/FIXED_L80/square__hb3p_stop_continue_formal__800250.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800250,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_250.npz,800250,square
square:hb4_source:800251,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/251.npz,False,L60_NOT_GENUINE_HANDOFF,040ad449e5d387144575f663cd66268b4247fa0ebbfa4b4cd4287e2fb39baaa4,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800251.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L60/square__hb3p_stop_continue_formal__800251.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800251.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard6/FIXED_L80/square__hb3p_stop_continue_formal__800251.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800251,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_251.npz,800251,square
square:hb4_source:800252,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/252.npz,False,L60_NOT_GENUINE_HANDOFF,39507ea3a9fbba0b10e2798ce691fee48189f309a2f71c359ef21e0fb0968f82,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800252.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L60/square__hb3p_stop_continue_formal__800252.npz,True,204,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800252.json,200,True,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard0/FIXED_L80/square__hb3p_stop_continue_formal__800252.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800252,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_252.npz,800252,square
square:hb4_source:800253,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/253.npz,False,L60_NOT_GENUINE_HANDOFF,193ea14bea6778ffd82bfec8687c741d934b902ff584b4b129397bdabe98bce7,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800253.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L60/square__hb3p_stop_continue_formal__800253.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800253.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard1/FIXED_L80/square__hb3p_stop_continue_formal__800253.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800253,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_253.npz,800253,square
square:hb4_source:800254,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/254.npz,True,,dcc7e8ef9762fb710264333e9deec8c90a4b0db6b551d3ee8aa5003e2cdc887c,True,159,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800254.json,155,True,80,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L60/square__hb3p_stop_continue_formal__800254.npz,True,154,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800254.json,150,True,100,True,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard2/FIXED_L80/square__hb3p_stop_continue_formal__800254.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800254,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_254.npz,800254,square
square:hb4_source:800255,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/payloads/255.npz,False,L60_NOT_GENUINE_HANDOFF,b9154f7af4c4279c7109760ec0e8caf676fcff9f3ee742a7f4409614d0346574,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800255.json,,False,80,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L60/square__hb3p_stop_continue_formal__800255.npz,False,400,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800255.json,,False,100,False,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/episodes/shard3/FIXED_L80/square__hb3p_stop_continue_formal__800255.npz,False,040b679569eaab02f577c056fdc85f2049a19af3ad8351fc50d35c7afe46c3d3,square:hb3p_stop_continue_formal:800255,/home/__compress_data/xushijie/work/cr_scizor/experiments/handback/hb3p_stop_continue_formal_v1/roots/rollout_255.npz,800255,square
